ean,nom,prix,magasin,image,categorie,nutriscore
0024100122615,Cracker Keebler Sunshine Cheez-it Vending Single Serve,3.18,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/410/012/2615/1.400.jpg,Snacks,e
0024100122615,Cracker Keebler Sunshine Cheez-it Vending Single Serve,2.65,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/410/012/2615/1.400.jpg,Snacks,e
0024100122615,Cracker Keebler Sunshine Cheez-it Vending Single Serve,2.77,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/410/012/2615/1.400.jpg,Snacks,e
0024100440771,Baked snack cheese crackers,2.99,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/410/044/0771/1.400.jpg,Snacks,d
0024100440771,Baked snack cheese crackers,3.79,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/410/044/0771/1.400.jpg,Snacks,d
0024100440771,Baked snack cheese crackers,2.95,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/410/044/0771/1.400.jpg,Snacks,d
0024100789290,Cheez it,2.73,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/410/078/9290/4.400.jpg,Snacks,d
0024100789290,Cheez it,2.83,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/410/078/9290/4.400.jpg,Snacks,d
0024100789290,Cheez it,3.04,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/410/078/9290/4.400.jpg,Snacks,d
0024100940141,Cheez It Baked Snack Crackers,2.4,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/410/094/0141/1.400.jpg,Snacks,e
0024100940141,Cheez It Baked Snack Crackers,2.87,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/410/094/0141/1.400.jpg,Snacks,e
0024100940141,Cheez It Baked Snack Crackers,2.65,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/410/094/0141/1.400.jpg,Snacks,e
0024300044311,Mini powdered donuts,3.09,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/430/004/4311/13.400.jpg,Snacks,e
0024300044311,Mini powdered donuts,3.47,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/430/004/4311/13.400.jpg,Snacks,e
0024300044311,Mini powdered donuts,2.94,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/430/004/4311/13.400.jpg,Snacks,e
0024300061011,Petits Gâteaux (avoine & Crème),0.53,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/430/006/1011/6.400.jpg,Épicerie,unknown
0024300061011,Petits Gâteaux (avoine & Crème),0.5,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/430/006/1011/6.400.jpg,Épicerie,unknown
0024300061011,Petits Gâteaux (avoine & Crème),0.43,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/430/006/1011/6.400.jpg,Épicerie,unknown
0024300061066,Cosmic Browbies,3.2,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/430/006/1066/6.400.jpg,Épicerie,unknown
0024300061066,Cosmic Browbies,2.74,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/430/006/1066/6.400.jpg,Épicerie,unknown
0024300061066,Cosmic Browbies,3.21,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/430/006/1066/6.400.jpg,Épicerie,unknown
0024300837869,Cosmic brownie,3.42,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/430/083/7869/1.400.jpg,Snacks,e
0024300837869,Cosmic brownie,2.6,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/430/083/7869/1.400.jpg,Snacks,e
0024300837869,Cosmic brownie,2.49,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/430/083/7869/1.400.jpg,Snacks,e
0024456091429,Green sauce,3.04,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/445/609/1429/2.400.jpg,Épicerie,unknown
0024456091429,Green sauce,2.34,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/445/609/1429/2.400.jpg,Épicerie,unknown
0024456091429,Green sauce,2.39,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/445/609/1429/2.400.jpg,Épicerie,unknown
0024456094161,Tagliatelle,2.9,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/445/609/4161/2.400.jpg,Plant based foods and beverages,unknown
0024456094161,Tagliatelle,2.5,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/445/609/4161/2.400.jpg,Plant based foods and beverages,unknown
0024456094161,Tagliatelle,3.13,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/445/609/4161/2.400.jpg,Plant based foods and beverages,unknown
0024456095069,Romani rigatoni,2.66,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/445/609/5069/2.400.jpg,Plant based foods and beverages,unknown
0024456095069,Romani rigatoni,3.11,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/445/609/5069/2.400.jpg,Plant based foods and beverages,unknown
0024456095069,Romani rigatoni,2.69,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/445/609/5069/2.400.jpg,Plant based foods and beverages,unknown
0024456095700,Naranja,3.2,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/445/609/5700/2.400.jpg,Épicerie,unknown
0024456095700,Naranja,3.25,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/445/609/5700/2.400.jpg,Épicerie,unknown
0024456095700,Naranja,2.85,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/445/609/5700/2.400.jpg,Épicerie,unknown
0024463061095,Sauce Piment Forte 482 G Huy Fong,2.74,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/1095/1.400.jpg,Condiments,unknown
0024463061095,Sauce Piment Forte 482 G Huy Fong,2.38,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/1095/1.400.jpg,Condiments,unknown
0024463061095,Sauce Piment Forte 482 G Huy Fong,2.32,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/1095/1.400.jpg,Condiments,unknown
0024463062092,Sriracha hot chili sauce,2.68,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/2092/4.400.jpg,Condiments,e
0024463062092,Sriracha hot chili sauce,2.85,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/2092/4.400.jpg,Condiments,e
0024463062092,Sriracha hot chili sauce,2.58,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/2092/4.400.jpg,Condiments,e
0024463062801,Sriracha Hot Chili Sauce,2.96,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/2801/1.400.jpg,Condiments,d
0024463062801,Sriracha Hot Chili Sauce,3.27,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/2801/1.400.jpg,Condiments,d
0024463062801,Sriracha Hot Chili Sauce,3.05,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/2801/1.400.jpg,Condiments,d
0024463063075,Sambal Oelek pâte de chili fraîche broyé,3.21,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/3075/10.400.jpg,Condiments,e
0024463063075,Sambal Oelek pâte de chili fraîche broyé,2.72,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/3075/10.400.jpg,Condiments,e
0024463063075,Sambal Oelek pâte de chili fraîche broyé,2.69,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/3075/10.400.jpg,Condiments,e
0024463063082,Sambal Oelek,2.47,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/3082/7.400.jpg,Condiments,a
0024463063082,Sambal Oelek,2.37,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/3082/7.400.jpg,Condiments,a
0024463063082,Sambal Oelek,3.39,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/3082/7.400.jpg,Condiments,a
0024463063167,Sriracha Hot Chili Sauce,2.44,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/3167/7.400.jpg,Condiments,d
0024463063167,Sriracha Hot Chili Sauce,2.98,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/3167/7.400.jpg,Condiments,d
0024463063167,Sriracha Hot Chili Sauce,2.74,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/446/306/3167/7.400.jpg,Condiments,d
0024842112110,All natural three cheese tortellini,4.07,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/484/211/2110/4.400.jpg,Plant based foods and beverages,c
0024842112110,All natural three cheese tortellini,3.63,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/484/211/2110/4.400.jpg,Plant based foods and beverages,c
0024842112110,All natural three cheese tortellini,3.22,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/484/211/2110/4.400.jpg,Plant based foods and beverages,c
0024842112219,Tortellini  Spinach Cheese,3.92,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/484/211/2219/1.400.jpg,Plant based foods and beverages,c
0024842112219,Tortellini  Spinach Cheese,3.77,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/484/211/2219/1.400.jpg,Plant based foods and beverages,c
0024842112219,Tortellini  Spinach Cheese,3.29,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/484/211/2219/1.400.jpg,Plant based foods and beverages,c
0025000034824,Fruit punch,2.7,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/003/4824/2.400.jpg,Plant based foods and beverages,c
0025000034824,Fruit punch,3.21,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/003/4824/2.400.jpg,Plant based foods and beverages,c
0025000034824,Fruit punch,2.95,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/003/4824/2.400.jpg,Plant based foods and beverages,c
0025000040825,Simply Orange with pineapple,3.27,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/0825/4.400.jpg,Plant based foods and beverages,c
0025000040825,Simply Orange with pineapple,2.72,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/0825/4.400.jpg,Plant based foods and beverages,c
0025000040825,Simply Orange with pineapple,3.1,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/0825/4.400.jpg,Plant based foods and beverages,c
0025000040849,Simply peach,3.24,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/0849/1.400.jpg,Plant based foods and beverages,e
0025000040849,Simply peach,2.71,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/0849/1.400.jpg,Plant based foods and beverages,e
0025000040849,Simply peach,3.26,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/0849/1.400.jpg,Plant based foods and beverages,e
0025000040887,Simply Limeade,2.95,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/0887/1.400.jpg,Beverages and beverages preparations,e
0025000040887,Simply Limeade,2.53,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/0887/1.400.jpg,Beverages and beverages preparations,e
0025000040887,Simply Limeade,3.02,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/0887/1.400.jpg,Beverages and beverages preparations,e
0025000044984,Simply Lemonade,3.12,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/4984/1.400.jpg,Beverages,e
0025000044984,Simply Lemonade,3.4,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/4984/1.400.jpg,Beverages,e
0025000044984,Simply Lemonade,2.35,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/4984/1.400.jpg,Beverages,e
0025000047244,Fruit Cooler Lemonade,2.6,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/7244/2.400.jpg,Beverages,e
0025000047244,Fruit Cooler Lemonade,2.49,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/7244/2.400.jpg,Beverages,e
0025000047244,Fruit Cooler Lemonade,2.88,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/004/7244/2.400.jpg,Beverages,e
0025000054501,Simply Grapefruit,3.21,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/005/4501/1.400.jpg,Plant based foods and beverages,e
0025000054501,Simply Grapefruit,3.11,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/005/4501/1.400.jpg,Plant based foods and beverages,e
0025000054501,Simply Grapefruit,3.43,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/005/4501/1.400.jpg,Plant based foods and beverages,e
0025000055447,Simply Orange Orange Juice High Pulp,3.39,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/005/5447/3.400.jpg,Plant based foods and beverages,c
0025000055447,Simply Orange Orange Juice High Pulp,2.47,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/005/5447/3.400.jpg,Plant based foods and beverages,c
0025000055447,Simply Orange Orange Juice High Pulp,2.79,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/005/5447/3.400.jpg,Plant based foods and beverages,c
0025000058073,Minute Maid Lemonade,3.1,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/005/8073/7.400.jpg,Beverages,e
0025000058073,Minute Maid Lemonade,3.14,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/005/8073/7.400.jpg,Beverages,e
0025000058073,Minute Maid Lemonade,2.92,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/005/8073/7.400.jpg,Beverages,e
0025000061516,100% apple juice,3.16,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/006/1516/1.400.jpg,Plant based foods and beverages,e
0025000061516,100% apple juice,2.46,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/006/1516/1.400.jpg,Plant based foods and beverages,e
0025000061516,100% apple juice,2.9,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/500/006/1516/1.400.jpg,Plant based foods and beverages,e
0025102474559,COMTĖ,3.23,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/510/247/4559/2.400.jpg,Dairies,d
0025102474559,COMTĖ,3.46,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/510/247/4559/2.400.jpg,Dairies,d
0025102474559,COMTĖ,3.25,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/510/247/4559/2.400.jpg,Dairies,d
0025218750127,Melon frais,2.9,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/521/875/0127/1.400.jpg,Épicerie,unknown
0025218750127,Melon frais,2.92,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/521/875/0127/1.400.jpg,Épicerie,unknown
0025218750127,Melon frais,2.46,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/521/875/0127/1.400.jpg,Épicerie,unknown
0025289000060,Gaufrettes Vanille,2.97,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/528/900/0060/2.400.jpg,Épicerie,unknown
0025289000060,Gaufrettes Vanille,2.71,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/528/900/0060/2.400.jpg,Épicerie,unknown
0025289000060,Gaufrettes Vanille,2.51,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/528/900/0060/2.400.jpg,Épicerie,unknown
0025289000077,Gaufrettes Wafers,2.44,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/528/900/0077/1.400.jpg,Épicerie,unknown
0025289000077,Gaufrettes Wafers,2.56,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/528/900/0077/1.400.jpg,Épicerie,unknown
0025289000077,Gaufrettes Wafers,2.91,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/528/900/0077/1.400.jpg,Épicerie,unknown
0025293001008,Boisson Aux Amandes,3.45,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/1008/10.400.jpg,Boissons aux amandes,c
0025293001008,Boisson Aux Amandes,3.2,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/1008/10.400.jpg,Boissons aux amandes,c
0025293001008,Boisson Aux Amandes,2.54,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/1008/10.400.jpg,Boissons aux amandes,c
0025293001350,Darke chocolate,3.68,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/1350/1.400.jpg,Plant based foods and beverages,e
0025293001350,Darke chocolate,3.53,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/1350/1.400.jpg,Plant based foods and beverages,e
0025293001350,Darke chocolate,4,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/1350/1.400.jpg,Plant based foods and beverages,e
0025293001886,Lait d'amandes,2.68,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/1886/1.400.jpg,Beverages and beverages preparations,unknown
0025293001886,Lait d'amandes,3.37,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/1886/1.400.jpg,Beverages and beverages preparations,unknown
0025293001886,Lait d'amandes,3.11,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/1886/1.400.jpg,Beverages and beverages preparations,unknown
0025293003903,Noix de coco de culture yogourt,2.58,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/3903/1.400.jpg,Dairies,c
0025293003903,Noix de coco de culture yogourt,3.36,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/3903/1.400.jpg,Dairies,c
0025293003903,Noix de coco de culture yogourt,2.76,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/3903/1.400.jpg,Dairies,c
0025293004351,Almond milk,3.22,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/4351/3.400.jpg,Plant based foods and beverages,b
0025293004351,Almond milk,3.07,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/4351/3.400.jpg,Plant based foods and beverages,b
0025293004351,Almond milk,3.02,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/300/4351/3.400.jpg,Plant based foods and beverages,b
0025293600713,Boisson De Soya (original),2.57,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/360/0713/1.400.jpg,Plant based foods and beverages,b
0025293600713,Boisson De Soya (original),2.72,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/360/0713/1.400.jpg,Plant based foods and beverages,b
0025293600713,Boisson De Soya (original),2.96,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/529/360/0713/1.400.jpg,Plant based foods and beverages,b
0025315248718,Habanero pepper sauce,3.44,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/531/524/8718/2.400.jpg,Épicerie,unknown
0025315248718,Habanero pepper sauce,2.67,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/531/524/8718/2.400.jpg,Épicerie,unknown
0025315248718,Habanero pepper sauce,2.66,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/531/524/8718/2.400.jpg,Épicerie,unknown
0025315248732,Marie Sharp's Hot Habanero Hot Sauce,3,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/531/524/8732/1.400.jpg,Épicerie,unknown
0025315248732,Marie Sharp's Hot Habanero Hot Sauce,2.88,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/531/524/8732/1.400.jpg,Épicerie,unknown
0025315248732,Marie Sharp's Hot Habanero Hot Sauce,2.93,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/531/524/8732/1.400.jpg,Épicerie,unknown
0025583001664,Treehouse Tempeh smoky maple veggie bacon,2.33,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/1664/4.400.jpg,Épicerie,unknown
0025583001664,Treehouse Tempeh smoky maple veggie bacon,2.39,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/1664/4.400.jpg,Épicerie,unknown
0025583001664,Treehouse Tempeh smoky maple veggie bacon,3.06,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/1664/4.400.jpg,Épicerie,unknown
0025583005303,Végé-poulet grillé lentement,8.22,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/5303/4.400.jpg,Épicerie,unknown
0025583005303,Végé-poulet grillé lentement,7.6,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/5303/4.400.jpg,Épicerie,unknown
0025583005303,Végé-poulet grillé lentement,7.25,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/5303/4.400.jpg,Épicerie,unknown
0025583005334,Slow Roasted Chick'n - Sesame Garlic,2.87,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/5334/3.400.jpg,Épicerie,unknown
0025583005334,Slow Roasted Chick'n - Sesame Garlic,3.21,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/5334/3.400.jpg,Épicerie,unknown
0025583005334,Slow Roasted Chick'n - Sesame Garlic,3.02,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/5334/3.400.jpg,Épicerie,unknown
0025583005358,Slow Roasted Chick'n Thai Basil,3.45,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/5358/5.400.jpg,Épicerie,unknown
0025583005358,Slow Roasted Chick'n Thai Basil,3.47,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/5358/5.400.jpg,Épicerie,unknown
0025583005358,Slow Roasted Chick'n Thai Basil,3.02,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/5358/5.400.jpg,Épicerie,unknown
0025583006171,Tofurky,2.53,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/6171/3.400.jpg,Épicerie,unknown
0025583006171,Tofurky,2.87,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/6171/3.400.jpg,Épicerie,unknown
0025583006171,Tofurky,3.09,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/6171/3.400.jpg,Épicerie,unknown
0025583007208,Tofurky Oven Roasted Turkey Style Deli Slices,2.92,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7208/3.400.jpg,Épicerie,unknown
0025583007208,Tofurky Oven Roasted Turkey Style Deli Slices,2.49,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7208/3.400.jpg,Épicerie,unknown
0025583007208,Tofurky Oven Roasted Turkey Style Deli Slices,3.11,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7208/3.400.jpg,Épicerie,unknown
0025583007215,Hickory Smoked Turkey Style Tofu Riech & Tender smokehouse cured plant-based,3.48,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7215/3.400.jpg,Plant based foods and beverages,e
0025583007215,Hickory Smoked Turkey Style Tofu Riech & Tender smokehouse cured plant-based,3.02,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7215/3.400.jpg,Plant based foods and beverages,e
0025583007215,Hickory Smoked Turkey Style Tofu Riech & Tender smokehouse cured plant-based,2.84,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7215/3.400.jpg,Plant based foods and beverages,e
0025583007246,Plant-Based Sausage Italian Inspired,2.76,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7246/2.400.jpg,Meat alternatives,b
0025583007246,Plant-Based Sausage Italian Inspired,2.44,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7246/2.400.jpg,Meat alternatives,b
0025583007246,Plant-Based Sausage Italian Inspired,2.96,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7246/2.400.jpg,Meat alternatives,b
0025583007253,Tofurky Kielbasa Polish Style Meatless Sausages,2.42,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7253/1.400.jpg,Plant based foods and beverages,c
0025583007253,Tofurky Kielbasa Polish Style Meatless Sausages,2.39,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7253/1.400.jpg,Plant based foods and beverages,c
0025583007253,Tofurky Kielbasa Polish Style Meatless Sausages,3.03,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7253/1.400.jpg,Plant based foods and beverages,c
0025583007284,Tofurky Chick'n & Apple Meat Free Sausages,2.47,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7284/1.400.jpg,Épicerie,unknown
0025583007284,Tofurky Chick'n & Apple Meat Free Sausages,2.52,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7284/1.400.jpg,Épicerie,unknown
0025583007284,Tofurky Chick'n & Apple Meat Free Sausages,2.57,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7284/1.400.jpg,Épicerie,unknown
0025583007291,Tofurky Smoky Maple Bacon Tempeh Rashers,3.29,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7291/1.400.jpg,Épicerie,unknown
0025583007291,Tofurky Smoky Maple Bacon Tempeh Rashers,3.42,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/002/558/300/7291/1.400.jpg,Épicerie,unknown
